id,name,region,msa_id,msa
34015,Gloucester,New Jersey,37980,Philadelphia-Camden-Wilmington
34033,Salem,New Jersey,37980,Philadelphia-Camden-Wilmington
34021,Mercer,New Jersey,45940,Trenton
34011,Cumberland,New Jersey,47220,Vineland-Bridgeton
35001,Bernalillo,New Mexico,10740,Albuquerque
35043,Sandoval,New Mexico,10740,Albuquerque
35057,Torrance,New Mexico,10740,Albuquerque
35061,Valencia,New Mexico,10740,Albuquerque
35045,San Juan,New Mexico,22140,Farmington
35013,Doña Ana,New Mexico,29740,Las Cruces
35049,Santa Fe,New Mexico,42140,Santa Fe
36001,Albany,New York,10580,Albany-Schenectady-Troy
36083,Rensselaer,New York,10580,Albany-Schenectady-Troy
36091,Saratoga,New York,10580,Albany-Schenectady-Troy
36093,Schenectady,New York,10580,Albany-Schenectady-Troy
36095,Schoharie,New York,10580,Albany-Schenectady-Troy
36007,Broome,New York,13780,Binghamton
36107,Tioga,New York,13780,Binghamton
36029,Erie,New York,15380,Buffalo-Cheektowaga-Niagara Falls
36063,Niagara,New York,15380,Buffalo-Cheektowaga-Niagara Falls
36015,Chemung,New York,21300,Elmira
36113,Warren,New York,24020,Glens Falls
36115,Washington,New York,24020,Glens Falls
36109,Tompkins,New York,27060,Ithaca
36111,Ulster,New York,28740,Kingston
36005,Bronx,New York,35620,New York-Newark-Jersey City
36027,Dutchess,New York,35620,New York-Newark-Jersey City
36047,Kings,New York,35620,New York-Newark-Jersey City
36059,Nassau,New York,35620,New York-Newark-Jersey City
36061,New York,New York,35620,New York-Newark-Jersey City
36071,Orange,New York,35620,New York-Newark-Jersey City
36079,Putnam,New York,35620,New York-Newark-Jersey City
36081,Queens,New York,35620,New York-Newark-Jersey City
36085,Richmond,New York,35620,New York-Newark-Jersey City
36087,Rockland,New York,35620,New York-Newark-Jersey City
36103,Suffolk,New York,35620,New York-Newark-Jersey City
36119,Westchester,New York,35620,New York-Newark-Jersey City
36051,Livingston,New York,40380,Rochester
36055,Monroe,New York,40380,Rochester
36069,Ontario,New York,40380,Rochester
36073,Orleans,New York,40380,Rochester
36117,Wayne,New York,40380,Rochester
36123,Yates,New York,40380,Rochester
36053,Madison,New York,45060,Syracuse
36067,Onondaga,New York,45060,Syracuse
36075,Oswego,New York,45060,Syracuse
36043,Herkimer,New York,46540,Utica-Rome
36065,Oneida,New York,46540,Utica-Rome
36045,Jefferson,New York,48060,Watertown-Fort Drum
37021,Buncombe,North Carolina,11700,Asheville
37087,Haywood,North Carolina,11700,Asheville
37089,Henderson,North Carolina,11700,Asheville
37115,Madison,North Carolina,11700,Asheville
37001,Alamance,North Carolina,15500,Burlington
37025,Cabarrus,North Carolina,16740,Charlotte-Concord-Gastonia
37071,Gaston,North Carolina,16740,Charlotte-Concord-Gastonia
37097,Iredell,North Carolina,16740,Charlotte-Concord-Gastonia
37109,Lincoln,North Carolina,16740,Charlotte-Concord-Gastonia
37119,Mecklenburg,North Carolina,16740,Charlotte-Concord-Gastonia
37159,Rowan,North Carolina,16740,Charlotte-Concord-Gastonia
37179,Union,North Carolina,16740,Charlotte-Concord-Gastonia
37037,Chatham,North Carolina,20500,Durham-Chapel Hill
37063,Durham,North Carolina,20500,Durham-Chapel Hill
37135,Orange,North Carolina,20500,Durham-Chapel Hill
37145,Person,North Carolina,20500,Durham-Chapel Hill
37051,Cumberland,North Carolina,22180,Fayetteville
37093,Hoke,North Carolina,22180,Fayetteville
37191,Wayne,North Carolina,24140,Goldsboro
37081,Guilford,North Carolina,24660,Greensboro-High Point
37151,Randolph,North Carolina,24660,Greensboro-High Point
37157,Rockingham,North Carolina,24660,Greensboro-High Point
37147,Pitt,North Carolina,24780,Greenville
37003,Alexander,North Carolina,25860,Hickory-Lenoir-Morganton
37023,Burke,North Carolina,25860,Hickory-Lenoir-Morganton
37027,Caldwell,North Carolina,25860,Hickory-Lenoir-Morganton
37035,Catawba,North Carolina,25860,Hickory-Lenoir-Morganton
37133,Onslow,North Carolina,27340,Jacksonville
37019,Brunswick,North Carolina,34820,Myrtle Beach-Conway-North Myrtle Beach
37049,Craven,North Carolina,35100,New Bern
37103,Jones,North Carolina,35100,New Bern
37137,Pamlico,North Carolina,35100,New Bern
37069,Franklin,North Carolina,39580,Raleigh
37101,Johnston,North Carolina,39580,Raleigh
37183,Wake,North Carolina,39580,Raleigh
37065,Edgecombe,North Carolina,40580,Rocky Mount
37127,Nash,North Carolina,40580,Rocky Mount
37053,Currituck,North Carolina,47260,Virginia Beach-Norfolk-Newport News
37073,Gates,North Carolina,47260,Virginia Beach-Norfolk-Newport News
37129,New Hanover,North Carolina,48900,Wilmington
37141,Pender,North Carolina,48900,Wilmington
37057,Davidson,North Carolina,49180,Winston-Salem
37059,Davie,North Carolina,49180,Winston-Salem
37067,Forsyth,North Carolina,49180,Winston-Salem
37169,Stokes,North Carolina,49180,Winston-Salem
37197,Yadkin,North Carolina,49180,Winston-Salem
38015,Burleigh,North Dakota,13900,Bismarck
38059,Morton,North Dakota,13900,Bismarck
38065,Oliver,North Dakota,13900,Bismarck
38085,Sioux,North Dakota,13900,Bismarck
38017,Cass,North Dakota,22020,Fargo
38035,Grand Forks,North Dakota,24220,Grand Forks
39133,Portage,Ohio,10420,Akron
39153,Summit,Ohio,10420,Akron
39019,Carroll,Ohio,15940,Canton-Massillon
39151,Stark,Ohio,15940,Canton-Massillon
39015,Brown,Ohio,17140,Cincinnati
39017,Butler,Ohio,17140,Cincinnati
39025,Clermont,Ohio,17140,Cincinnati
39061,Hamilton,Ohio,17140,Cincinnati
39165,Warren,Ohio,17140,Cincinnati
39035,Cuyahoga,Ohio,17460,Cleveland-Elyria
39055,Geauga,Ohio,17460,Cleveland-Elyria
39085,Lake,Ohio,17460,Cleveland-Elyria
39093,Lorain,Ohio,17460,Cleveland-Elyria
39103,Medina,Ohio,17460,Cleveland-Elyria
39041,Delaware,Ohio,18140,Columbus
39045,Fairfield,Ohio,18140,Columbus
39049,Franklin,Ohio,18140,Columbus
39073,Hocking,Ohio,18140,Columbus
39089,Licking,Ohio,18140,Columbus
39097,Madison,Ohio,18140,Columbus
39117,Morrow,Ohio,18140,Columbus
39127,Perry,Ohio,18140,Columbus
39129,Pickaway,Ohio,18140,Columbus
39159,Union,Ohio,18140,Columbus
39057,Greene,Ohio,19380,Dayton
39109,Miami,Ohio,19380,Dayton
39113,Montgomery,Ohio,19380,Dayton
39087,Lawrence,Ohio,26580,Huntington-Ashland
39003,Allen,Ohio,30620,Lima
39139,Richland,Ohio,31900,Mansfield
39023,Clark,Ohio,44220,Springfield
39051,Fulton,Ohio,45780,Toledo
39095,Lucas,Ohio,45780,Toledo
39173,Wood,Ohio,45780,Toledo
39081,Jefferson,Ohio,48260,Weirton-Steubenville
39013,Belmont,Ohio,48540,Wheeling
39099,Mahoning,Ohio,49660,Youngstown-Warren-Boardman
39155,Trumbull,Ohio,49660,Youngstown-Warren-Boardman
40047,Garfield,Oklahoma,21420,Enid
40079,Le Flore,Oklahoma,22900,Fort Smith
40135,Sequoyah,Oklahoma,22900,Fort Smith
40031,Comanche,Oklahoma,30020,Lawton
40033,Cotton,Oklahoma,30020,Lawton
40017,Canadian,Oklahoma,36420,Oklahoma City
40027,Cleveland,Oklahoma,36420,Oklahoma City
40051,Grady,Oklahoma,36420,Oklahoma City
40081,Lincoln,Oklahoma,36420,Oklahoma City
40083,Logan,Oklahoma,36420,Oklahoma City
40087,McClain,Oklahoma,36420,Oklahoma City
40109,Oklahoma,Oklahoma,36420,Oklahoma City
40037,Creek,Oklahoma,46140,Tulsa
40111,Okmulgee,Oklahoma,46140,Tulsa
40113,Osage,Oklahoma,46140,Tulsa
40117,Pawnee,Oklahoma,46140,Tulsa
40131,Rogers,Oklahoma,46140,Tulsa
40143,Tulsa,Oklahoma,46140,Tulsa
40145,Wagoner,Oklahoma,46140,Tulsa
41043,Linn,Oregon,10540,Albany
41017,Deschutes,Oregon,13460,Bend-Redmond
41003,Benton,Oregon,18700,Corvallis
41039,Lane,Oregon,21660,Eugene
41033,Josephine,Oregon,24420,Grants Pass
41029,Jackson,Oregon,32780,Medford
41005,Clackamas,Oregon,38900,Portland-Vancouver-Hillsboro
41009,Columbia,Oregon,38900,Portland-Vancouver-Hillsboro
41051,Multnomah,Oregon,38900,Portland-Vancouver-Hillsboro
41067,Washington,Oregon,38900,Portland-Vancouver-Hillsboro
41071,Yamhill,Oregon,38900,Portland-Vancouver-Hillsboro
41047,Marion,Oregon,41420,Salem
41053,Polk,Oregon,41420,Salem
42025,Carbon,Pennsylvania,10900,Allentown-Bethlehem-Easton
42077,Lehigh,Pennsylvania,10900,Allentown-Bethlehem-Easton
42095,Northampton,Pennsylvania,10900,Allentown-Bethlehem-Easton
42013,Blair,Pennsylvania,11020,Altoona
42037,Columbia,Pennsylvania,14100,Bloomsburg-Berwick
42093,Montour,Pennsylvania,14100,Bloomsburg-Berwick
42055,Franklin,Pennsylvania,16540,Chambersburg-Waynesboro
42089,Monroe,Pennsylvania,20700,East Stroudsburg
42049,Erie,Pennsylvania,21500,Erie
42001,Adams,Pennsylvania,23900,Gettysburg
42041,Cumberland,Pennsylvania,25420,Harrisburg-Carlisle
42043,Dauphin,Pennsylvania,25420,Harrisburg-Carlisle
42099,Perry,Pennsylvania,25420,Harrisburg-Carlisle
42021,Cambria,Pennsylvania,27780,Johnstown
42071,Lancaster,Pennsylvania,29540,Lancaster
42075,Lebanon,Pennsylvania,30140,Lebanon
42103,Pike,Pennsylvania,35620,New York-Newark-Jersey City
42017,Bucks,Pennsylvania,37980,Philadelphia-Camden-Wilmington
42029,Chester,Pennsylvania,37980,Philadelphia-Camden-Wilmington
42045,Delaware,Pennsylvania,37980,Philadelphia-Camden-Wilmington
42091,Montgomery,Pennsylvania,37980,Philadelphia-Camden-Wilmington
42101,Philadelphia,Pennsylvania,37980,Philadelphia-Camden-Wilmington
42003,Allegheny,Pennsylvania,38300,Pittsburgh
42005,Armstrong,Pennsylvania,38300,Pittsburgh
42007,Beaver,Pennsylvania,38300,Pittsburgh
42019,Butler,Pennsylvania,38300,Pittsburgh
42051,Fayette,Pennsylvania,38300,Pittsburgh
42125,Washington,Pennsylvania,38300,Pittsburgh
42129,Westmoreland,Pennsylvania,38300,Pittsburgh
42011,Berks,Pennsylvania,39740,Reading
42069,Lackawanna,Pennsylvania,42540,Scranton-Wilkes-Barre-Hazleton
42079,Luzerne,Pennsylvania,42540,Scranton-Wilkes-Barre-Hazleton
42131,Wyoming,Pennsylvania,42540,Scranton-Wilkes-Barre-Hazleton
42027,Centre,Pennsylvania,44300,State College
42081,Lycoming,Pennsylvania,48700,Williamsport
42133,York,Pennsylvania,49620,York-Hanover
42085,Mercer,Pennsylvania,49660,Youngstown-Warren-Boardman
44001,Bristol,Rhode Island,39300,Providence-Warwick
44003,Kent,Rhode Island,39300,Providence-Warwick
44005,Newport,Rhode Island,39300,Providence-Warwick
44007,Providence,Rhode Island,39300,Providence-Warwick
44009,Washington,Rhode Island,39300,Providence-Warwick
45003,Aiken,South Carolina,12260,Augusta-Richmond County
45037,Edgefield,South Carolina,12260,Augusta-Richmond County
45015,Berkeley,South Carolina,16700,Charleston-North Charleston
45019,Charleston,South Carolina,16700,Charleston-North Charleston
45035,Dorchester,South Carolina,16700,Charleston-North Charleston
45023,Chester,South Carolina,16740,Charlotte-Concord-Gastonia
45057,Lancaster,South Carolina,16740,Charlotte-Concord-Gastonia
45091,York,South Carolina,16740,Charlotte-Concord-Gastonia
45017,Calhoun,South Carolina,17900,Columbia
45039,Fairfield,South Carolina,17900,Columbia
45055,Kershaw,South Carolina,17900,Columbia
45063,Lexington,South Carolina,17900,Columbia
45079,Richland,South Carolina,17900,Columbia
45081,Saluda,South Carolina,17900,Columbia
45031,Darlington,South Carolina,22500,Florence
45041,Florence,South Carolina,22500,Florence
45007,Anderson,South Carolina,24860,Greenville-Anderson-Mauldin
45045,Greenville,South Carolina,24860,Greenville-Anderson-Mauldin
45059,Laurens,South Carolina,24860,Greenville-Anderson-Mauldin
45077,Pickens,South Carolina,24860,Greenville-Anderson-Mauldin
45013,Beaufort,South Carolina,25940,Hilton Head Island-Bluffton-Beaufort
45053,Jasper,South Carolina,25940,Hilton Head Island-Bluffton-Beaufort
45051,Horry,South Carolina,34820,Myrtle Beach-Conway-North Myrtle Beach
45083,Spartanburg,South Carolina,43900,Spartanburg
45087,Union,South Carolina,43900,Spartanburg
45085,Sumter,South Carolina,44940,Sumter
46033,Custer,South Dakota,39660,Rapid City
46093,Meade,South Dakota,39660,Rapid City
46103,Pennington,South Dakota,39660,Rapid City
46127,Union,South Dakota,43580,Sioux City
46083,Lincoln,South Dakota,43620,Sioux Falls
46087,McCook,South Dakota,43620,Sioux Falls
46099,Minnehaha,South Dakota,43620,Sioux Falls
46125,Turner,South Dakota,43620,Sioux Falls
47065,Hamilton,Tennessee,16860,Chattanooga
47115,Marion,Tennessee,16860,Chattanooga
47153,Sequatchie,Tennessee,16860,Chattanooga
47125,Montgomery,Tennessee,17300,Clarksville
47011,Bradley,Tennessee,17420,Cleveland
47139,Polk,Tennessee,17420,Cleveland
47023,Chester,Tennessee,27180,Jackson
47033,Crockett,Tennessee,27180,Jackson
47113,Madison,Tennessee,27180,Jackson
47019,Carter,Tennessee,27740,Johnson City
47171,Unicoi,Tennessee,27740,Johnson City
47179,Washington,Tennessee,27740,Johnson City
47073,Hawkins,Tennessee,28700,Kingsport-Bristol-Bristol
47163,Sullivan,Tennessee,28700,Kingsport-Bristol-Bristol
47001,Anderson,Tennessee,28940,Knoxville
47009,Blount,Tennessee,28940,Knoxville
47013,Campbell,Tennessee,28940,Knoxville
47057,Grainger,Tennessee,28940,Knoxville
47093,Knox,Tennessee,28940,Knoxville
47105,Loudon,Tennessee,28940,Knoxville
47129,Morgan,Tennessee,28940,Knoxville
47145,Roane,Tennessee,28940,Knoxville
47173,Union,Tennessee,28940,Knoxville
47047,Fayette,Tennessee,32820,Memphis
47157,Shelby,Tennessee,32820,Memphis
47167,Tipton,Tennessee,32820,Memphis
47063,Hamblen,Tennessee,34100,Morristown
47089,Jefferson,Tennessee,34100,Morristown
47015,Cannon,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47021,Cheatham,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47037,Davidson,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47043,Dickson,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47081,Hickman,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47111,Macon,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47119,Maury,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47147,Robertson,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47149,Rutherford,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47159,Smith,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47165,Sumner,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47169,Trousdale,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47187,Williamson,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
47189,Wilson,Tennessee,34980,Nashville-Davidson-Murfreesboro-Franklin
48059,Callahan,Texas,10180,Abilene
48253,Jones,Texas,10180,Abilene
48441,Taylor,Texas,10180,Abilene
48011,Armstrong,Texas,11100,Amarillo
48065,Carson,Texas,11100,Amarillo
48359,Oldham,Texas,11100,Amarillo
48375,Potter,Texas,11100,Amarillo
48381,Randall,Texas,11100,Amarillo
48021,Bastrop,Texas,12420,Austin-Round Rock
48055,Caldwell,Texas,12420,Austin-Round Rock
48209,Hays,Texas,12420,Austin-Round Rock
48453,Travis,Texas,12420,Austin-Round Rock
48491,Williamson,Texas,12420,Austin-Round Rock
48199,Hardin,Texas,13140,Beaumont-Port Arthur
48245,Jefferson,Texas,13140,Beaumont-Port Arthur
48351,Newton,Texas,13140,Beaumont-Port Arthur
48361,Orange,Texas,13140,Beaumont-Port Arthur
48061,Cameron,Texas,15180,Brownsville-Harlingen
48041,Brazos,Texas,17780,College Station-Bryan
48051,Burleson,Texas,17780,College Station-Bryan
48395,Robertson,Texas,17780,College Station-Bryan
48007,Aransas,Texas,18580,Corpus Christi
48355,Nueces,Texas,18580,Corpus Christi
48409,San Patricio,Texas,18580,Corpus Christi
48085,Collin,Texas,19100,Dallas-Fort Worth-Arlington
48113,Dallas,Texas,19100,Dallas-Fort Worth-Arlington
48121,Denton,Texas,19100,Dallas-Fort Worth-Arlington
48139,Ellis,Texas,19100,Dallas-Fort Worth-Arlington
48221,Hood,Texas,19100,Dallas-Fort Worth-Arlington
48231,Hunt,Texas,19100,Dallas-Fort Worth-Arlington
48251,Johnson,Texas,19100,Dallas-Fort Worth-Arlington
48257,Kaufman,Texas,19100,Dallas-Fort Worth-Arlington
48367,Parker,Texas,19100,Dallas-Fort Worth-Arlington
48397,Rockwall,Texas,19100,Dallas-Fort Worth-Arlington
48425,Somervell,Texas,19100,Dallas-Fort Worth-Arlington
48439,Tarrant,Texas,19100,Dallas-Fort Worth-Arlington
48497,Wise,Texas,19100,Dallas-Fort Worth-Arlington
48141,El Paso,Texas,21340,El Paso
48229,Hudspeth,Texas,21340,El Paso
48015,Austin,Texas,26420,Houston-The Woodlands-Sugar Land
48039,Brazoria,Texas,26420,Houston-The Woodlands-Sugar Land
48071,Chambers,Texas,26420,Houston-The Woodlands-Sugar Land
48157,Fort Bend,Texas,26420,Houston-The Woodlands-Sugar Land
48167,Galveston,Texas,26420,Houston-The Woodlands-Sugar Land
48201,Harris,Texas,26420,Houston-The Woodlands-Sugar Land
48291,Liberty,Texas,26420,Houston-The Woodlands-Sugar Land
48339,Montgomery,Texas,26420,Houston-The Woodlands-Sugar Land
48473,Waller,Texas,26420,Houston-The Woodlands-Sugar Land
48027,Bell,Texas,28660,Killeen-Temple
48099,Coryell,Texas,28660,Killeen-Temple
48281,Lampasas,Texas,28660,Killeen-Temple
48479,Webb,Texas,29700,Laredo
48183,Gregg,Texas,30980,Longview
48401,Rusk,Texas,30980,Longview
48459,Upshur,Texas,30980,Longview
48107,Crosby,Texas,31180,Lubbock
48303,Lubbock,Texas,31180,Lubbock
48305,Lynn,Texas,31180,Lubbock
48215,Hidalgo,Texas,32580,McAllen-Edinburg-Mission
48317,Martin,Texas,33260,Midland
48329,Midland,Texas,33260,Midland
48135,Ector,Texas,36220,Odessa
48235,Irion,Texas,41660,San Angelo
48451,Tom Green,Texas,41660,San Angelo
48013,Atascosa,Texas,41700,San Antonio-New Braunfels
48019,Bandera,Texas,41700,San Antonio-New Braunfels
48029,Bexar,Texas,41700,San Antonio-New Braunfels
48091,Comal,Texas,41700,San Antonio-New Braunfels
48187,Guadalupe,Texas,41700,San Antonio-New Braunfels
48259,Kendall,Texas,41700,San Antonio-New Braunfels
48325,Medina,Texas,41700,San Antonio-New Braunfels
48493,Wilson,Texas,41700,San Antonio-New Braunfels
48181,Grayson,Texas,43300,Sherman-Denison
48037,Bowie,Texas,45500,Texarkana
48423,Smith,Texas,46340,Tyler
48175,Goliad,Texas,47020,Victoria
48469,Victoria,Texas,47020,Victoria
48145,Falls,Texas,47380,Waco
48309,McLennan,Texas,47380,Waco
48009,Archer,Texas,48660,Wichita Falls
48077,Clay,Texas,48660,Wichita Falls
48485,Wichita,Texas,48660,Wichita Falls
49005,Cache,Utah,30860,Logan
49003,Box Elder,Utah,36260,Ogden-Clearfield
49011,Davis,Utah,36260,Ogden-Clearfield
49029,Morgan,Utah,36260,Ogden-Clearfield
49057,Weber,Utah,36260,Ogden-Clearfield
49023,Juab,Utah,39340,Provo-Orem
49049,Utah,Utah,39340,Provo-Orem
49035,Salt Lake,Utah,41620,Salt Lake City
49045,Tooele,Utah,41620,Salt Lake City
49053,Washington,Utah,41100,St. George
50007,Chittenden,Vermont,15540,Burlington-South Burlington
50011,Franklin,Vermont,15540,Burlington-South Burlington
50013,Grand Isle,Vermont,15540,Burlington-South Burlington
51063,Floyd,Virginia,13980,Blacksburg-Christiansburg-Radford
51071,Giles,Virginia,13980,Blacksburg-Christiansburg-Radford
51155,Pulaski,Virginia,13980,Blacksburg-Christiansburg-Radford
51933,Montgomery + Radford,Virginia,13980,Blacksburg-Christiansburg-Radford
51029,Buckingham,Virginia,16820,Charlottesville
51065,Fluvanna,Virginia,16820,Charlottesville
51079,Greene,Virginia,16820,Charlottesville
51125,Nelson,Virginia,16820,Charlottesville
51901,Albemarle + Charlottesville,Virginia,16820,Charlottesville
51947,Rockingham + Harrisonburg,Virginia,25500,Harrisonburg
51169,Scott,Virginia,28700,Kingsport-Bristol-Bristol
51953,Washington + Bristol,Virginia,28700,Kingsport-Bristol-Bristol
51009,Amherst,Virginia,31340,Lynchburg
51011,Appomattox,Virginia,31340,Lynchburg
51019,Bedford,Virginia,31340,Lynchburg
51911,Campbell + Lynchburg,Virginia,31340,Lynchburg
51007,Amelia,Virginia,40060,Richmond
51033,Caroline,Virginia,40060,Richmond
51036,Charles City,Virginia,40060,Richmond
51041,Chesterfield,Virginia,40060,Richmond
51075,Goochland,Virginia,40060,Richmond
51085,Hanover,Virginia,40060,Richmond
51087,Henrico,Virginia,40060,Richmond
51101,King William,Virginia,40060,Richmond
51127,New Kent,Virginia,40060,Richmond
51145,Powhatan,Virginia,40060,Richmond
51183,Sussex,Virginia,40060,Richmond
51760,Richmond (Independent City),Virginia,40060,Richmond
51918,Dinwiddie,Virginia,40060,Richmond
51941,Prince George + Hopewell,Virginia,40060,Richmond
51023,Botetourt,Virginia,40220,Roanoke
51045,Craig,Virginia,40220,Roanoke
51067,Franklin,Virginia,40220,Roanoke
51770,Roanoke (Independent City),Virginia,40220,Roanoke
51944,Roanoke + Salem,Virginia,40220,Roanoke
51907,Augusta,Virginia,44420,Staunton-Waynesboro
51073,Gloucester,Virginia,47260,Virginia Beach-Norfolk-Newport News
51093,Isle of Wight,Virginia,47260,Virginia Beach-Norfolk-Newport News
51115,Mathews,Virginia,47260,Virginia Beach-Norfolk-Newport News
51550,Chesapeake (Independent City),Virginia,47260,Virginia Beach-Norfolk-Newport News
51650,Hampton (Independent City),Virginia,47260,Virginia Beach-Norfolk-Newport News
51700,Newport News (Independent City),Virginia,47260,Virginia Beach-Norfolk-Newport News
51710,Norfolk (Independent City),Virginia,47260,Virginia Beach-Norfolk-Newport News
51740,Portsmouth (Independent City),Virginia,47260,Virginia Beach-Norfolk-Newport News
51800,Suffolk (Independent City),Virginia,47260,Virginia Beach-Norfolk-Newport News
51810,Virginia Beach (Independent City),Virginia,47260,Virginia Beach-Norfolk-Newport News
51931,James City + Williamsburg,Virginia,47260,Virginia Beach-Norfolk-Newport News
51958,York + Poquoson,Virginia,47260,Virginia Beach-Norfolk-Newport News
51013,Arlington,Virginia,47900,Washington-Arlington-Alexandria
51043,Clarke,Virginia,47900,Washington-Arlington-Alexandria
51047,Culpeper,Virginia,47900,Washington-Arlington-Alexandria
51061,Fauquier,Virginia,47900,Washington-Arlington-Alexandria
51107,Loudoun,Virginia,47900,Washington-Arlington-Alexandria
51157,Rappahannock,Virginia,47900,Washington-Arlington-Alexandria
51179,Stafford,Virginia,47900,Washington-Arlington-Alexandria
51187,Warren,Virginia,47900,Washington-Arlington-Alexandria
51510,Alexandria (Independent City),Virginia,47900,Washington-Arlington-Alexandria
51919,Fairfax,Virginia,47900,Washington-Arlington-Alexandria
51942,Prince William,Virginia,47900,Washington-Arlington-Alexandria
51951,Spotsylvania + Fredericksburg,Virginia,47900,Washington-Arlington-Alexandria
51921,Frederick + Winchester,Virginia,49020,Winchester
53073,Whatcom,Washington,13380,Bellingham
53035,Kitsap,Washington,14740,Bremerton-Silverdale
53005,Benton,Washington,28420,Kennewick-Richland
53021,Franklin,Washington,28420,Kennewick-Richland
53003,Asotin,Washington,30300,Lewiston
53015,Cowlitz,Washington,31020,Longview
53057,Skagit,Washington,34580,Mount Vernon-Anacortes
53067,Thurston,Washington,36500,Olympia-Tumwater
53011,Clark,Washington,38900,Portland-Vancouver-Hillsboro
53059,Skamania,Washington,38900,Portland-Vancouver-Hillsboro
53033,King,Washington,42660,Seattle-Tacoma-Bellevue
53053,Pierce,Washington,42660,Seattle-Tacoma-Bellevue
53061,Snohomish,Washington,42660,Seattle-Tacoma-Bellevue
53051,Pend Oreille,Washington,44060,Spokane-Spokane Valley
53063,Spokane,Washington,44060,Spokane-Spokane Valley
53065,Stevens,Washington,44060,Spokane-Spokane Valley
53013,Columbia,Washington,47460,Walla Walla
53071,Walla Walla,Washington,47460,Walla Walla
53007,Chelan,Washington,48300,Wenatchee
53017,Douglas,Washington,48300,Wenatchee
53077,Yakima,Washington,49420,Yakima
54019,Fayette,West Virginia,13220,Beckley
54081,Raleigh,West Virginia,13220,Beckley
54005,Boone,West Virginia,16620,Charleston
54015,Clay,West Virginia,16620,Charleston
54039,Kanawha,West Virginia,16620,Charleston
54057,Mineral,West Virginia,19060,Cumberland
54003,Berkeley,West Virginia,25180,Hagerstown-Martinsburg
54011,Cabell,West Virginia,26580,Huntington-Ashland
54043,Lincoln,West Virginia,26580,Huntington-Ashland
54079,Putnam,West Virginia,26580,Huntington-Ashland
54099,Wayne,West Virginia,26580,Huntington-Ashland
54061,Monongalia,West Virginia,34060,Morgantown
54077,Preston,West Virginia,34060,Morgantown
54105,Wirt,West Virginia,37620,Parkersburg-Vienna
54107,Wood,West Virginia,37620,Parkersburg-Vienna
54037,Jefferson,West Virginia,47900,Washington-Arlington-Alexandria
54009,Brooke,West Virginia,48260,Weirton-Steubenville
54029,Hancock,West Virginia,48260,Weirton-Steubenville
54051,Marshall,West Virginia,48540,Wheeling
54069,Ohio,West Virginia,48540,Wheeling
54027,Hampshire,West Virginia,49020,Winchester
55015,Calumet,Wisconsin,11540,Appleton
55087,Outagamie,Wisconsin,11540,Appleton
55059,Kenosha,Wisconsin,16980,Chicago-Naperville-Elgin
55031,Douglas,Wisconsin,20260,Duluth
55017,Chippewa,Wisconsin,20740,Eau Claire
55035,Eau Claire,Wisconsin,20740,Eau Claire
55039,Fond du Lac,Wisconsin,22540,Fond du Lac
55009,Brown,Wisconsin,24580,Green Bay
55061,Kewaunee,Wisconsin,24580,Green Bay
55083,Oconto,Wisconsin,24580,Green Bay
55105,Rock,Wisconsin,27500,Janesville-Beloit
55063,La Crosse,Wisconsin,29100,La Crosse-Onalaska
55021,Columbia,Wisconsin,31540,Madison
55025,Dane,Wisconsin,31540,Madison
55045,Green,Wisconsin,31540,Madison
55049,Iowa,Wisconsin,31540,Madison
55079,Milwaukee,Wisconsin,33340,Milwaukee-Waukesha-West Allis
55089,Ozaukee,Wisconsin,33340,Milwaukee-Waukesha-West Allis
55131,Washington,Wisconsin,33340,Milwaukee-Waukesha-West Allis
55133,Waukesha,Wisconsin,33340,Milwaukee-Waukesha-West Allis
55093,Pierce,Wisconsin,33460,Minneapolis-St. Paul-Bloomington
55109,St. Croix,Wisconsin,33460,Minneapolis-St. Paul-Bloomington
55139,Winnebago,Wisconsin,36780,Oshkosh-Neenah
55101,Racine,Wisconsin,39540,Racine
55117,Sheboygan,Wisconsin,43100,Sheboygan
55073,Marathon,Wisconsin,48140,Wausau
56025,Natrona,Wyoming,16220,Casper
56021,Laramie,Wyoming,16940,Cheyenne
